file	scenario	workflow	method	feature_type	tile_size	distance	ndim	seed	filename	resolution	rds_file	clustering_file	long_method	snn_file	n_clusters	dataset	dataset2	k_optimal
candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed5/r0.25_metrics.tsv	candidate2	evaluation	Signac	all_cell_peaks	0	default	15	5	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed5/r0.25_evaluation.RDS	candidate2/clustering/Signac/all_cell_peaks/0/default/15/seed5/r0.25.tsv	Signac_all_cell_peaks	candidate2/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed42/r0.25_metrics.tsv	candidate2	evaluation	Signac	all_cell_peaks	0	default	15	42	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed42/r0.25_evaluation.RDS	candidate2/clustering/Signac/all_cell_peaks/0/default/15/seed42/r0.25.tsv	Signac_all_cell_peaks	candidate2/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed123/r0.25_metrics.tsv	candidate2	evaluation	Signac	all_cell_peaks	0	default	15	123	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/all_cell_peaks/0/default/15/seed123/r0.25_evaluation.RDS	candidate2/clustering/Signac/all_cell_peaks/0/default/15/seed123/r0.25.tsv	Signac_all_cell_peaks	candidate2/clustering/Signac/all_cell_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.05_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	0	r0.05_metrics.tsv	0.05	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.05_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.05.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.05_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	2	r0.05_metrics.tsv	0.05	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.05_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.05.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.05_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	5	r0.05_metrics.tsv	0.05	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.05_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.05.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.05_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	42	r0.05_metrics.tsv	0.05	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.05_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.05.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.05_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	123	r0.05_metrics.tsv	0.05	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.05_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.05.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.1_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	0	r0.1_metrics.tsv	0.1	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.1_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.1.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.1_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	2	r0.1_metrics.tsv	0.1	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.1_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.1.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	5	r0.1_metrics.tsv	0.1	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.1_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.1.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	42	r0.1_metrics.tsv	0.1	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.1_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.1.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	123	r0.1_metrics.tsv	0.1	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.1_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.1.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	0	r0.15_metrics.tsv	0.15	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.15_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.15.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	2	r0.15_metrics.tsv	0.15	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.15_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.15.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	5	r0.15_metrics.tsv	0.15	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.15_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.15.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.15_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	42	r0.15_metrics.tsv	0.15	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.15_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.15.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.15_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	123	r0.15_metrics.tsv	0.15	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.15_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.15.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.2_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	0	r0.2_metrics.tsv	0.2	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.2_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.2.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.2_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	2	r0.2_metrics.tsv	0.2	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.2_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.2.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.2_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	5	r0.2_metrics.tsv	0.2	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.2_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.2.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.2_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	42	r0.2_metrics.tsv	0.2	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.2_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.2.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.2_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	123	r0.2_metrics.tsv	0.2	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.2_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.2.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.25_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	0	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed0/r0.25_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed0/r0.25.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.25_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	2	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed2/r0.25_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed2/r0.25.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.25_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	5	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed5/r0.25_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed5/r0.25.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.25_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	42	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed42/r0.25_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed42/r0.25.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.25_metrics.tsv	candidate2	evaluation	Signac	by_cluster_peaks	0	default	15	123	r0.25_metrics.tsv	0.25	candidate2/evaluation/Signac/by_cluster_peaks/0/default/15/seed123/r0.25_evaluation.RDS	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/seed123/r0.25.tsv	Signac_by_cluster_peaks	candidate2/clustering/Signac/by_cluster_peaks/0/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.05_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	0	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.05_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed0/r0.05.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	7	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.05_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	2	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.05_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed2/r0.05.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	7	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.05_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	5	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.05_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed5/r0.05.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	7	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.05_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	42	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.05_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed42/r0.05.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	7	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.05_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	123	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.05_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed123/r0.05.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	7	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.1_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	0	r0.1_metrics.tsv	0.1	candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.1_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed0/r0.1.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.1_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	2	r0.1_metrics.tsv	0.1	candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.1_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed2/r0.1.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.1_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	5	r0.1_metrics.tsv	0.1	candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.1_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed5/r0.1.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.1_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	42	r0.1_metrics.tsv	0.1	candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.1_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed42/r0.1.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.1_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	123	r0.1_metrics.tsv	0.1	candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.1_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed123/r0.1.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.15_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	0	r0.15_metrics.tsv	0.15	candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.15_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed0/r0.15.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.15_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	2	r0.15_metrics.tsv	0.15	candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.15_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed2/r0.15.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.15_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	5	r0.15_metrics.tsv	0.15	candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.15_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed5/r0.15.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.15_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	42	r0.15_metrics.tsv	0.15	candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.15_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed42/r0.15.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.15_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	123	r0.15_metrics.tsv	0.15	candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.15_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed123/r0.15.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.2_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	0	r0.2_metrics.tsv	0.2	candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.2_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed0/r0.2.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	10	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.2_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	2	r0.2_metrics.tsv	0.2	candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.2_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed2/r0.2.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.2_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	5	r0.2_metrics.tsv	0.2	candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.2_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed5/r0.2.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.2_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	42	r0.2_metrics.tsv	0.2	candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.2_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed42/r0.2.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.2_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	123	r0.2_metrics.tsv	0.2	candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.2_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed123/r0.2.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	9	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.25_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	0	r0.25_metrics.tsv	0.25	candidate2/evaluation/ArchR/tiles/500/default/15/seed0/r0.25_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed0/r0.25.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	11	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.25_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	2	r0.25_metrics.tsv	0.25	candidate2/evaluation/ArchR/tiles/500/default/15/seed2/r0.25_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed2/r0.25.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	11	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.25_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	5	r0.25_metrics.tsv	0.25	candidate2/evaluation/ArchR/tiles/500/default/15/seed5/r0.25_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed5/r0.25.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	11	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.25_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	42	r0.25_metrics.tsv	0.25	candidate2/evaluation/ArchR/tiles/500/default/15/seed42/r0.25_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed42/r0.25.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	11	Atlas2	candidate2	10
candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.25_metrics.tsv	candidate2	evaluation	ArchR	tiles	500	default	15	123	r0.25_metrics.tsv	0.25	candidate2/evaluation/ArchR/tiles/500/default/15/seed123/r0.25_evaluation.RDS	candidate2/clustering/ArchR/tiles/500/default/15/seed123/r0.25.tsv	ArchR_tiles	candidate2/clustering/ArchR/tiles/500/default/15/sobj_SNN.RDS	11	Atlas2	candidate2	10
candidate2/evaluation/ArchR/peaks/500/default/15/seed0/r0.05_metrics.tsv	candidate2	evaluation	ArchR	peaks	500	default	15	0	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/peaks/500/default/15/seed0/r0.05_evaluation.RDS	candidate2/clustering/ArchR/peaks/500/default/15/seed0/r0.05.tsv	ArchR_peaks	candidate2/clustering/ArchR/peaks/500/default/15/sobj_SNN.RDS	8	Atlas2	candidate2	10
candidate2/evaluation/ArchR/peaks/500/default/15/seed2/r0.05_metrics.tsv	candidate2	evaluation	ArchR	peaks	500	default	15	2	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/peaks/500/default/15/seed2/r0.05_evaluation.RDS	candidate2/clustering/ArchR/peaks/500/default/15/seed2/r0.05.tsv	ArchR_peaks	candidate2/clustering/ArchR/peaks/500/default/15/sobj_SNN.RDS	8	Atlas2	candidate2	10
candidate2/evaluation/ArchR/peaks/500/default/15/seed5/r0.05_metrics.tsv	candidate2	evaluation	ArchR	peaks	500	default	15	5	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/peaks/500/default/15/seed5/r0.05_evaluation.RDS	candidate2/clustering/ArchR/peaks/500/default/15/seed5/r0.05.tsv	ArchR_peaks	candidate2/clustering/ArchR/peaks/500/default/15/sobj_SNN.RDS	8	Atlas2	candidate2	10
candidate2/evaluation/ArchR/peaks/500/default/15/seed42/r0.05_metrics.tsv	candidate2	evaluation	ArchR	peaks	500	default	15	42	r0.05_metrics.tsv	0.05	candidate2/evaluation/ArchR/peaks/500/default/15/seed42/r0.05_evaluation.RDS	candidate2/clustering/ArchR/peaks/500/default/15/seed42/r0.05.tsv	ArchR_peaks	candidate2/clustering/ArchR/peaks/500/default/15/sobj_SNN.RDS	8	Atlas2	candidate2	10
